,Unnamed: 0,name_length,is_organic,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_month,main_category_encoded,nova_group
74,74,0.2486226738656248,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.4011891092764444,0.6348114305731803,0.0374472156192064,0.8908375207963557,-1.2029976226682464,3.0
75,75,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.1892453869568462,-0.3095272724396997,0.8916925563739623,1.0
76,76,0.2486226738656248,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.5185813856493686,0.22698674286707,0.0796584718200475,-0.9097096690577277,0.7883927667225658,4.0
77,77,-0.2215943756082632,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,-0.0698237634353485,4.7130583076342845,1.353301952187731,-0.0094360741306858,-1.1857809910596804,1.0
78,78,1.6592738222872894,-0.1218088599978824,0.0398974770283072,-0.4255089274109468,-1.5408366361471415,2.2661101813976217,-0.025869668682055,-1.5098920656757553,-1.180042113856825,4.0
79,79,-0.2215943756082632,-0.1218088599978824,-0.0861640253854694,-0.4255089274109468,-0.3640263379777071,1.0426361182792907,1.0245412067773347,0.290655124178328,-1.415336079173895,3.0
80,80,0.718839723339513,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,0.22437881110701,3.489584244515953,0.7639678752298353,-0.3095272724396997,0.8859536791711069,3.0
81,81,-0.6918114250821514,-0.1218088599978824,7.064566025327032,3.9391179640740654,1.695391683818803,-0.5886626325451506,0.0780349619661689,0.8908375207963557,-1.4038583247681842,4.0
82,82,0.718839723339513,-0.1218088599978824,-1.064227406182012,-1.0130548551108525,-1.2466340616047829,-0.5886626325451506,0.5902523208648358,0.5907463224873418,-0.7381485692369617,2.0
83,83,-1.1620284745560396,-0.1218088599978824,-0.9338189554091396,-0.4255089274109468,1.4011891092764444,-0.5886626325451506,-0.6127684808591328,-1.5098920656757553,-0.5946766391655776,5.0
84,84,-1.1620284745560396,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,-0.0698237634353485,0.22698674286707,-1.355524239008547,-0.9097096690577277,0.7539595035054335,4.0
85,85,1.1890567728134012,-0.1218088599978824,0.2833265851376689,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,-0.8132719478131276,0.5907463224873418,-1.02509242937973,4.0
86,86,-1.1620284745560396,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,-0.3640263379777071,0.22698674286707,0.9636595872568908,-1.5098920656757553,0.7883927667225658,3.0
87,87,0.2486226738656248,-0.1218088599978824,-0.6295325702724376,-0.4255089274109468,1.1069865347340857,0.6348114305731803,1.658521804716889,-0.6096184707487137,0.7883927667225658,3.0
88,88,-0.6918114250821514,-0.1218088599978824,-0.8903494718181822,-0.4255089274109468,-0.0698237634353485,0.6348114305731803,-0.1695502907503022,0.290655124178328,1.1269865216910324,3.0
89,89,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.1069865347340857,1.8582854936915116,0.065046883135141,-0.6096184707487137,-1.1972587454653911,1.0
90,90,-0.2215943756082632,-0.1218088599978824,-0.7382062792498312,-0.4255089274109468,0.22437881110701,-0.5886626325451506,0.0204003621534822,-0.3095272724396997,0.8744759247653963,3.0
91,91,0.718839723339513,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,3.0817595568098426,0.662498509362429,-0.3095272724396997,1.1269865216910324,3.0
92,92,-0.6918114250821514,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.8127839601917272,2.2661101813976217,0.4717361015317053,-0.6096184707487137,-1.4038583247681842,4.0
93,93,-1.1620284745560396,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.707825877300181,-1.2098008673667413,-0.101133199720016,5.0
94,94,-0.6918114250821514,-0.1218088599978824,-1.1381255282866398,-1.0130548551108525,1.695391683818803,-0.5886626325451506,-0.094057082544952,-1.5098920656757553,-1.2029976226682464,5.0
95,95,-1.1620284745560396,-0.1218088599978824,-0.7382062792498312,2.092545048445791,-0.0698237634353485,-0.5886626325451506,0.321561440047944,1.4910199174143834,0.8744759247653963,3.0
96,96,-0.2215943756082632,-0.1218088599978824,-0.3035114433402566,-0.4255089274109468,0.5185813856493686,0.22698674286707,1.6885567370136412,-0.6096184707487137,1.1269865216910324,4.0
97,97,0.718839723339513,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,0.8127839601917272,-0.5886626325451506,0.2614915754544395,1.4910199174143834,-1.4038583247681842,4.0
98,98,0.2486226738656248,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.0698237634353485,2.2661101813976217,1.9101658320680568,0.290655124178328,1.1269865216910324,4.0
99,99,-0.2215943756082632,-0.1218088599978824,-1.2598400823413205,0.833518060517422,-0.6582289125200657,-0.5886626325451506,-0.2742666763254656,-0.9097096690577277,-1.116914464625416,5.0
100,100,-1.1620284745560396,-0.1218088599978824,-0.8903494718181822,1.924674783388675,-0.9524314870624244,-0.5886626325451506,-0.2767019411062833,1.4910199174143834,-0.7381485692369617,5.0
101,101,0.2486226738656248,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,1.695391683818803,1.450460805985401,1.0440233250238766,-0.9097096690577277,-1.4038583247681842,1.0
102,102,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-1.2466340616047829,-0.5886626325451506,0.0382589705461457,-1.2098008673667413,-1.1226533418282714,5.0
103,103,-0.2215943756082632,-0.1218088599978824,0.8918993554110732,1.924674783388675,-0.3640263379777071,-0.1808379448390402,0.1665162490025472,-0.6096184707487137,0.8916925563739623,1.0
104,104,2.1294908717611776,8.209583440953176,-0.7164715374543524,-0.4255089274109468,-0.0698237634353485,-0.1808379448390402,0.5951228504264713,1.7911111157233974,0.7883927667225658,3.0
105,105,-0.2215943756082632,-0.1218088599978824,2.413331281094584,-0.4255089274109468,1.1069865347340857,0.22698674286707,-0.7182966213612354,-0.6096184707487137,-0.5946766391655776,3.0
106,106,-1.1620284745560396,-0.1218088599978824,-0.4773893777040864,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-0.0104463250702092,-0.6096184707487137,-0.7381485692369617,5.0
107,107,-0.6918114250821514,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,0.22437881110701,-0.5886626325451506,0.0609881085004447,1.1909287191053697,-1.4038583247681842,1.0
108,108,2.5997079212350656,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-0.1078569163029192,-0.9097096690577277,0.713787363085446,4.0
109,109,-1.1620284745560396,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-0.3640263379777071,-0.1808379448390402,-0.3051133635491571,1.4910199174143834,-0.1814774805599912,2.0
110,110,1.1890567728134012,-0.1218088599978824,0.674551937456286,-0.4255089274109468,-0.3640263379777071,0.22698674286707,-0.8254482717172164,0.8908375207963557,0.7883927667225658,3.0
111,111,-0.6918114250821514,-0.1218088599978824,1.543941609275435,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,-1.2946426194881029,-0.9097096690577277,0.7539595035054335,4.0
112,112,-1.1620284745560396,-0.1218088599978824,-0.2817767015447779,-0.4255089274109468,1.4011891092764444,1.8582854936915116,0.9555420379874984,0.8908375207963557,0.7883927667225658,3.0
113,113,0.718839723339513,-0.1218088599978824,0.5658782284788924,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,-0.1468211527960033,-0.3095272724396997,0.7883927667225658,4.0
114,114,1.6592738222872894,-0.1218088599978824,1.1092467733658604,-0.4255089274109468,0.22437881110701,0.22698674286707,0.7720854244992279,-0.6096184707487137,0.7883927667225658,4.0
115,115,-1.1620284745560396,-0.1218088599978824,-0.912084213613661,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,0.0431295001077812,-1.2098008673667413,1.1269865216910324,4.0
116,116,-0.6918114250821514,-0.1218088599978824,-1.233758392186746,2.092545048445791,0.5185813856493686,-0.5886626325451506,0.1413518462674305,-0.0094360741306858,-1.4038583247681842,3.0
117,117,-0.2215943756082632,-0.1218088599978824,-0.4556546359086078,-0.4255089274109468,-0.3640263379777071,3.489584244515953,1.92802444046072,-0.0094360741306858,-0.7381485692369617,4.0
118,118,0.2486226738656248,-0.1218088599978824,0.674551937456286,-0.4255089274109468,0.8127839601917272,4.305233619928174,0.4149132566459578,-0.3095272724396997,0.7883927667225658,4.0
119,119,-0.6918114250821514,-0.1218088599978824,-1.1250846832093524,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,-0.4496057405443436,1.7911111157233974,1.1269865216910324,4.0
120,120,-1.1620284745560396,-0.1218088599978824,-0.6295325702724376,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-0.3359600507728486,-1.5098920656757553,-0.7381485692369617,5.0
121,121,-1.1620284745560396,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,-0.3640263379777071,1.0426361182792907,-1.5876861481131723,-1.2098008673667413,-1.02509242937973,4.0
122,122,-0.6918114250821514,-0.1218088599978824,2.195983863139797,1.924674783388675,-0.3640263379777071,-0.1808379448390402,1.262385400370535,0.5907463224873418,-0.7381485692369617,3.0
123,123,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.9895942583611612,-0.5886626325451506,0.0187768522996037,1.7911111157233974,-1.2029976226682464,4.0
124,124,-1.1620284745560396,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.6582289125200657,5.5287076830465045,1.9077305672872389,0.290655124178328,0.4268435029426776,4.0
125,125,-0.6918114250821514,-0.1218088599978824,-1.1381255282866398,-1.0130548551108525,0.22437881110701,-0.5886626325451506,0.0569293338657484,-0.9097096690577277,-1.0939589558139944,1.0
126,126,-0.6918114250821514,-0.1218088599978824,-0.9555536972046184,-0.4255089274109468,-1.2466340616047829,-0.5886626325451506,-0.0729514544445315,-0.9097096690577277,1.213069679733863,2.0
127,127,-1.1620284745560396,-0.1218088599978824,2.3046575721171902,-0.4255089274109468,0.22437881110701,-0.5886626325451506,1.681250942671188,-0.6096184707487137,-0.4569435862970488,4.0
128,128,-1.1620284745560396,-0.1218088599978824,-1.1250846832093524,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.8442007050259752,1.1909287191053697,0.2259828008427398,4.0
129,129,-0.2215943756082632,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,1.1069865347340857,-0.5886626325451506,1.1000344149826848,-0.6096184707487137,0.9203869423882391,5.0
130,130,-0.6918114250821514,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,1.9895942583611612,-0.5886626325451506,-1.3636417882779392,-0.0094360741306858,0.7883927667225658,4.0
131,131,0.2486226738656248,-0.1218088599978824,0.674551937456286,-0.4255089274109468,0.22437881110701,1.0426361182792907,0.0309531762036924,0.8908375207963557,-1.2029976226682464,4.0
132,132,1.1890567728134012,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,0.5185813856493686,-0.1808379448390402,0.1275520125094632,-1.5098920656757553,-1.4038583247681842,4.0
133,133,-1.1620284745560396,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,0.22437881110701,0.22698674286707,0.28259720355486,-1.5098920656757553,1.4598413994566437,4.0
134,134,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.1069865347340857,1.450460805985401,2.0262467866203693,-1.2098008673667413,-1.2144753770739571,1.0
135,135,-0.6918114250821514,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,6.752181746164836,1.911789341921935,0.290655124178328,0.4268435029426776,3.0
136,136,-1.1620284745560396,-0.1218088599978824,-0.8686147300227035,-0.4255089274109468,-1.8350392106895,0.22698674286707,-0.1224685049878257,-0.9097096690577277,-0.9734425345540316,5.0
137,137,-1.1620284745560396,-0.1218088599978824,1.45700264209352,-0.4255089274109468,1.4011891092764444,3.0817595568098426,-0.3846653463892036,-0.6096184707487137,-1.02509242937973,4.0
138,138,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.0698237634353485,9.199129872401498,1.9320832150954164,-0.0094360741306858,0.7826538895197104,4.0
139,139,1.1890567728134012,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.8127839601917272,-0.5886626325451506,1.7543088860957206,1.4910199174143834,0.7883927667225658,4.0
140,140,-0.2215943756082632,-0.1218088599978824,-0.6295325702724376,-0.4255089274109468,1.4011891092764444,-0.1808379448390402,0.5277471914905135,-1.2098008673667413,0.7883927667225658,3.0
141,141,-0.6918114250821514,-0.1218088599978824,-0.5643283448860014,-0.4255089274109468,0.5185813856493686,-0.1808379448390402,0.0934583055780147,0.8908375207963557,-0.5946766391655776,5.0
142,142,-0.6918114250821514,-0.1218088599978824,-1.0555335094638203,2.092545048445791,0.5185813856493686,-0.5886626325451506,-0.8002838689820997,-1.2098008673667413,1.1269865216910324,4.0
143,143,-0.6918114250821514,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,0.2127862798380845,-0.9097096690577277,0.8916925563739623,3.0
144,144,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,0.8127839601917272,-0.5886626325451506,-0.4715231235717033,-0.9097096690577277,-1.116914464625416,4.0
145,145,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.6656477954603062,0.22437881110701,-0.5886626325451506,-0.3749242872659326,-1.2098008673667413,-0.5946766391655776,1.0
146,146,-0.2215943756082632,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,0.5185813856493686,-0.5886626325451506,0.1965511812992995,-0.6096184707487137,0.8916925563739623,3.0
147,147,-0.2215943756082632,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,-0.3640263379777071,-0.1808379448390402,1.6836862074520058,-0.6096184707487137,0.7883927667225658,3.0
